TIMESTAMP | LEVEL | TYPE | APPLICATION | DETAILS
2025-06-01 14:26:35.176 | HIGH | EXCESSIVE_DENIES | UpdaterService | Application 'UpdaterService' has 5 denied requests in the last 60 seconds.
2025-06-01 14:26:35.616 | HIGH | EXCESSIVE_DENIES | BrowserApp | Application 'BrowserApp' has 5 denied requests in the last 60 seconds.
2025-06-01 14:48:52.536 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 5 denied requests in the last 60 seconds.
2025-06-01 14:48:52.547 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 6 denied requests in the last 60 seconds.
2025-06-01 14:48:52.553 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 7 denied requests in the last 60 seconds.
2025-06-01 14:48:52.587 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 8 denied requests in the last 60 seconds.
2025-06-01 14:48:52.635 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 9 denied requests in the last 60 seconds.
2025-06-01 14:48:52.655 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 10 denied requests in the last 60 seconds.
2025-06-01 14:48:52.673 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 11 denied requests in the last 60 seconds.
2025-06-01 14:48:52.683 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 12 denied requests in the last 60 seconds.
2025-06-01 14:49:09.535 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 13 denied requests in the last 60 seconds.
2025-06-01 14:49:09.834 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 14 denied requests in the last 60 seconds.
2025-06-01 14:49:09.873 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 15 denied requests in the last 60 seconds.
2025-06-01 14:49:09.901 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 16 denied requests in the last 60 seconds.
2025-06-01 14:49:10.905 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 17 denied requests in the last 60 seconds.
2025-06-01 14:49:11.169 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 18 denied requests in the last 60 seconds.
2025-06-01 14:49:11.216 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 19 denied requests in the last 60 seconds.
2025-06-01 14:49:14.285 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 20 denied requests in the last 60 seconds.
2025-06-01 14:49:14.335 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 21 denied requests in the last 60 seconds.
2025-06-01 14:49:21.436 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 22 denied requests in the last 60 seconds.
2025-06-01 14:49:21.465 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 23 denied requests in the last 60 seconds.
2025-06-01 14:49:21.467 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 24 denied requests in the last 60 seconds.
2025-06-01 14:49:21.470 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 25 denied requests in the last 60 seconds.
2025-06-01 14:49:21.501 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 26 denied requests in the last 60 seconds.
2025-06-01 14:49:21.505 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 27 denied requests in the last 60 seconds.
2025-06-01 14:49:21.512 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 28 denied requests in the last 60 seconds.
2025-06-01 14:49:21.517 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 29 denied requests in the last 60 seconds.
2025-06-01 14:49:21.533 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 30 denied requests in the last 60 seconds.
2025-06-01 14:49:24.311 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 31 denied requests in the last 60 seconds.
2025-06-01 14:49:24.343 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 32 denied requests in the last 60 seconds.
2025-06-01 14:49:46.896 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 33 denied requests in the last 60 seconds.
2025-06-01 14:49:46.902 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 34 denied requests in the last 60 seconds.
2025-06-01 14:49:47.106 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 35 denied requests in the last 60 seconds.
2025-06-01 14:49:47.116 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 36 denied requests in the last 60 seconds.
2025-06-01 14:49:47.122 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 37 denied requests in the last 60 seconds.
2025-06-01 14:49:47.136 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 38 denied requests in the last 60 seconds.
2025-06-01 14:49:47.138 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 39 denied requests in the last 60 seconds.
2025-06-01 14:49:47.149 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 40 denied requests in the last 60 seconds.
2025-06-01 14:49:47.154 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 41 denied requests in the last 60 seconds.
2025-06-01 14:49:47.157 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 42 denied requests in the last 60 seconds.
2025-06-01 14:49:47.165 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 43 denied requests in the last 60 seconds.
2025-06-01 14:49:47.171 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 44 denied requests in the last 60 seconds.
2025-06-01 14:49:47.177 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 45 denied requests in the last 60 seconds.
2025-06-01 14:49:47.188 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 46 denied requests in the last 60 seconds.
2025-06-01 14:49:47.201 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 47 denied requests in the last 60 seconds.
2025-06-01 14:49:47.204 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 48 denied requests in the last 60 seconds.
2025-06-01 14:49:47.209 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 49 denied requests in the last 60 seconds.
2025-06-01 14:49:47.216 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 50 denied requests in the last 60 seconds.
2025-06-01 14:49:47.219 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 51 denied requests in the last 60 seconds.
2025-06-01 14:49:47.232 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 52 denied requests in the last 60 seconds.
2025-06-01 14:49:47.240 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 53 denied requests in the last 60 seconds.
2025-06-01 14:49:47.497 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 54 denied requests in the last 60 seconds.
2025-06-01 14:49:47.503 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 54 denied requests in the last 60 seconds.
2025-06-01 14:49:47.530 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 53 denied requests in the last 60 seconds.
2025-06-01 14:49:47.533 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 54 denied requests in the last 60 seconds.
2025-06-01 14:50:24.057 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 5 denied requests in the last 60 seconds.
2025-06-01 14:50:24.088 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 6 denied requests in the last 60 seconds.
2025-06-01 14:50:33.017 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 7 denied requests in the last 60 seconds.
2025-06-01 14:50:33.026 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 8 denied requests in the last 60 seconds.
2025-06-01 14:50:34.645 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 9 denied requests in the last 60 seconds.
2025-06-01 14:50:34.711 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 10 denied requests in the last 60 seconds.
2025-06-01 14:50:46.738 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 11 denied requests in the last 60 seconds.
2025-06-01 14:50:46.743 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 12 denied requests in the last 60 seconds.
2025-06-01 14:50:47.136 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 13 denied requests in the last 60 seconds.
2025-06-01 14:50:47.600 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 14 denied requests in the last 60 seconds.
2025-06-01 14:50:56.292 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 15 denied requests in the last 60 seconds.
2025-06-01 14:50:56.300 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 16 denied requests in the last 60 seconds.
2025-06-01 14:50:56.689 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 17 denied requests in the last 60 seconds.
2025-06-01 14:50:56.913 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 18 denied requests in the last 60 seconds.
2025-06-01 14:50:58.493 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 5 denied requests in the last 60 seconds.
2025-06-01 14:50:58.499 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 6 denied requests in the last 60 seconds.
2025-06-01 14:50:58.501 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 7 denied requests in the last 60 seconds.
2025-06-01 14:50:58.533 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 8 denied requests in the last 60 seconds.
2025-06-01 14:50:59.448 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 9 denied requests in the last 60 seconds.
2025-06-01 14:50:59.483 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 10 denied requests in the last 60 seconds.
2025-06-01 14:51:21.792 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 11 denied requests in the last 60 seconds.
2025-06-01 14:51:21.799 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 12 denied requests in the last 60 seconds.
2025-06-01 14:51:21.822 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 13 denied requests in the last 60 seconds.
2025-06-01 14:51:21.822 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 14 denied requests in the last 60 seconds.
2025-06-01 14:51:21.830 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 15 denied requests in the last 60 seconds.
2025-06-01 14:51:21.839 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 16 denied requests in the last 60 seconds.
2025-06-01 14:51:21.853 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 17 denied requests in the last 60 seconds.
2025-06-01 14:51:21.865 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 18 denied requests in the last 60 seconds.
2025-06-01 14:51:21.868 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 19 denied requests in the last 60 seconds.
2025-06-01 14:51:21.870 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 20 denied requests in the last 60 seconds.
2025-06-01 14:51:21.889 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 21 denied requests in the last 60 seconds.
2025-06-01 14:51:21.899 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 22 denied requests in the last 60 seconds.
2025-06-01 14:51:21.903 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 23 denied requests in the last 60 seconds.
2025-06-01 14:51:21.911 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 24 denied requests in the last 60 seconds.
2025-06-01 14:51:21.917 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 25 denied requests in the last 60 seconds.
2025-06-01 14:51:21.933 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 26 denied requests in the last 60 seconds.
2025-06-01 14:51:21.937 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 27 denied requests in the last 60 seconds.
2025-06-01 14:51:21.938 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 28 denied requests in the last 60 seconds.
2025-06-01 14:51:21.949 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 29 denied requests in the last 60 seconds.
2025-06-01 14:51:21.949 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 30 denied requests in the last 60 seconds.
2025-06-01 14:51:21.953 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 31 denied requests in the last 60 seconds.
2025-06-01 14:51:21.953 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 32 denied requests in the last 60 seconds.
2025-06-01 14:51:21.966 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 33 denied requests in the last 60 seconds.
2025-06-01 14:51:21.970 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 34 denied requests in the last 60 seconds.
2025-06-01 14:51:21.970 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 35 denied requests in the last 60 seconds.
2025-06-01 14:51:21.982 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 36 denied requests in the last 60 seconds.
2025-06-01 14:51:21.986 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 37 denied requests in the last 60 seconds.
2025-06-01 14:51:21.988 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 38 denied requests in the last 60 seconds.
2025-06-01 14:51:21.988 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 39 denied requests in the last 60 seconds.
2025-06-01 14:51:21.992 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 40 denied requests in the last 60 seconds.
2025-06-01 14:51:22.000 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 41 denied requests in the last 60 seconds.
2025-06-01 14:51:22.001 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 42 denied requests in the last 60 seconds.
2025-06-01 14:51:22.007 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 43 denied requests in the last 60 seconds.
2025-06-01 14:51:23.086 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 44 denied requests in the last 60 seconds.
2025-06-01 14:51:23.091 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 45 denied requests in the last 60 seconds.
2025-06-01 14:51:24.796 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 46 denied requests in the last 60 seconds.
2025-06-01 14:51:24.804 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 47 denied requests in the last 60 seconds.
2025-06-01 14:51:24.805 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 48 denied requests in the last 60 seconds.
2025-06-01 14:51:24.814 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 49 denied requests in the last 60 seconds.
2025-06-01 14:51:24.836 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 50 denied requests in the last 60 seconds.
2025-06-01 14:51:24.844 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 51 denied requests in the last 60 seconds.
2025-06-01 14:51:24.850 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 52 denied requests in the last 60 seconds.
2025-06-01 14:51:24.852 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 53 denied requests in the last 60 seconds.
2025-06-01 14:51:24.864 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 54 denied requests in the last 60 seconds.
2025-06-01 14:51:24.864 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 55 denied requests in the last 60 seconds.
2025-06-01 14:51:24.888 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 56 denied requests in the last 60 seconds.
2025-06-01 14:51:24.899 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 57 denied requests in the last 60 seconds.
2025-06-01 14:51:34.506 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 58 denied requests in the last 60 seconds.
2025-06-01 14:51:34.514 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 59 denied requests in the last 60 seconds.
2025-06-01 14:51:35.479 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 9 denied requests in the last 60 seconds.
2025-06-01 14:51:35.488 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 10 denied requests in the last 60 seconds.
2025-06-01 14:51:36.278 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 11 denied requests in the last 60 seconds.
2025-06-01 14:51:36.376 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 12 denied requests in the last 60 seconds.
2025-06-01 14:51:36.385 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 13 denied requests in the last 60 seconds.
2025-06-01 14:51:37.298 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 14 denied requests in the last 60 seconds.
2025-06-01 14:51:40.622 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 60 denied requests in the last 60 seconds.
2025-06-01 14:52:09.910 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 7 denied requests in the last 60 seconds.
2025-06-01 14:52:09.954 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 8 denied requests in the last 60 seconds.
2025-06-01 14:52:10.411 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 9 denied requests in the last 60 seconds.
2025-06-01 14:52:11.224 | HIGH | EXCESSIVE_DENIES | Unknown | Application 'Unknown' has 10 denied requests in the last 60 seconds.
2025-06-01 14:52:43.713 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 5 denied requests in the last 60 seconds.
2025-06-01 14:52:43.717 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 6 denied requests in the last 60 seconds.
2025-06-01 14:52:43.723 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 7 denied requests in the last 60 seconds.
2025-06-01 14:52:43.730 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 8 denied requests in the last 60 seconds.
2025-06-01 14:52:44.007 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 9 denied requests in the last 60 seconds.
2025-06-01 14:52:44.015 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 10 denied requests in the last 60 seconds.
2025-06-01 14:52:44.015 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 11 denied requests in the last 60 seconds.
2025-06-01 14:52:44.023 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 12 denied requests in the last 60 seconds.
2025-06-01 14:52:44.026 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 13 denied requests in the last 60 seconds.
2025-06-01 14:52:44.032 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 14 denied requests in the last 60 seconds.
2025-06-01 14:52:44.616 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 15 denied requests in the last 60 seconds.
2025-06-01 14:52:44.620 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 16 denied requests in the last 60 seconds.
2025-06-01 14:52:44.646 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 17 denied requests in the last 60 seconds.
2025-06-01 14:52:44.652 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 18 denied requests in the last 60 seconds.
2025-06-01 14:52:44.652 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 19 denied requests in the last 60 seconds.
2025-06-01 14:52:44.656 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 20 denied requests in the last 60 seconds.
2025-06-01 14:52:45.825 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 21 denied requests in the last 60 seconds.
2025-06-01 14:52:45.830 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 22 denied requests in the last 60 seconds.
2025-06-01 14:52:45.830 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 23 denied requests in the last 60 seconds.
2025-06-01 14:52:45.830 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 24 denied requests in the last 60 seconds.
2025-06-01 14:52:45.830 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 25 denied requests in the last 60 seconds.
2025-06-01 14:52:45.838 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 26 denied requests in the last 60 seconds.
2025-06-01 14:52:46.129 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 27 denied requests in the last 60 seconds.
2025-06-01 14:52:46.133 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 28 denied requests in the last 60 seconds.
2025-06-01 14:52:46.134 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 29 denied requests in the last 60 seconds.
2025-06-01 14:52:46.137 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 30 denied requests in the last 60 seconds.
2025-06-01 14:52:46.142 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 31 denied requests in the last 60 seconds.
2025-06-01 14:52:46.148 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 32 denied requests in the last 60 seconds.
2025-06-01 14:52:46.153 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 33 denied requests in the last 60 seconds.
2025-06-01 14:52:46.162 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 34 denied requests in the last 60 seconds.
2025-06-01 14:52:46.168 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 35 denied requests in the last 60 seconds.
2025-06-01 14:52:46.177 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 36 denied requests in the last 60 seconds.
2025-06-01 14:52:46.187 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 37 denied requests in the last 60 seconds.
2025-06-01 14:52:46.213 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 38 denied requests in the last 60 seconds.
2025-06-01 14:52:46.219 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 39 denied requests in the last 60 seconds.
2025-06-01 14:52:46.242 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 40 denied requests in the last 60 seconds.
2025-06-01 14:52:46.249 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 41 denied requests in the last 60 seconds.
2025-06-01 14:52:46.256 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 42 denied requests in the last 60 seconds.
2025-06-01 14:52:46.262 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 43 denied requests in the last 60 seconds.
2025-06-01 14:52:46.265 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 44 denied requests in the last 60 seconds.
2025-06-01 14:52:46.268 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 45 denied requests in the last 60 seconds.
2025-06-01 14:52:46.289 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 46 denied requests in the last 60 seconds.
2025-06-01 14:52:46.292 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 47 denied requests in the last 60 seconds.
2025-06-01 14:52:46.298 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 48 denied requests in the last 60 seconds.
2025-06-01 14:52:46.302 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 49 denied requests in the last 60 seconds.
2025-06-01 14:52:46.307 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 50 denied requests in the last 60 seconds.
2025-06-01 14:52:46.313 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 51 denied requests in the last 60 seconds.
2025-06-01 14:52:46.318 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 52 denied requests in the last 60 seconds.
2025-06-01 14:52:46.332 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 53 denied requests in the last 60 seconds.
2025-06-01 14:52:46.338 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 54 denied requests in the last 60 seconds.
2025-06-01 14:52:46.353 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 55 denied requests in the last 60 seconds.
2025-06-01 14:52:46.370 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 56 denied requests in the last 60 seconds.
2025-06-01 14:52:46.380 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 57 denied requests in the last 60 seconds.
2025-06-01 14:52:46.387 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 58 denied requests in the last 60 seconds.
2025-06-01 14:52:46.391 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 59 denied requests in the last 60 seconds.
2025-06-01 14:52:46.421 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 60 denied requests in the last 60 seconds.
2025-06-01 14:52:46.425 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 61 denied requests in the last 60 seconds.
2025-06-01 14:52:46.432 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 62 denied requests in the last 60 seconds.
2025-06-01 14:52:46.435 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 63 denied requests in the last 60 seconds.
2025-06-01 14:52:46.437 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 64 denied requests in the last 60 seconds.
2025-06-01 14:52:46.439 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 65 denied requests in the last 60 seconds.
2025-06-01 14:52:46.450 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 66 denied requests in the last 60 seconds.
2025-06-01 14:52:46.452 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 67 denied requests in the last 60 seconds.
2025-06-01 14:52:46.454 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 68 denied requests in the last 60 seconds.
2025-06-01 14:52:46.456 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 69 denied requests in the last 60 seconds.
